"Date","Price","Open","High","Low","Vol.","Change %"
"07/16/2017","59.72","60.22","60.37","59.38","32.76M","-0.68%"
"07/09/2017","60.13","60.44","60.45","59.35","34.63M","-0.15%"
"07/02/2017","60.22","60.88","61.79","59.89","29.77M","-1.46%"
"06/25/2017","61.11","63.08","63.31","61.03","39.14M","-3.14%"
"06/18/2017","63.09","60.16","63.30","60.09","57.37M","5.08%"
"06/11/2017","60.04","61.56","61.67","59.78","54.56M","-2.21%"
"06/04/2017","61.40","62.31","62.35","59.91","50.69M","-1.65%"
"05/28/2017","62.43","61.71","62.53","61.53","26.53M","0.86%"
"05/21/2017","61.90","60.74","62.17","60.62","29.82M","1.78%"
"05/14/2017","60.82","60.47","61.50","59.96","45.35M","0.33%"
"05/07/2017","60.62","60.94","62.22","60.16","59.86M","-0.62%"
"04/30/2017","61.00","59.36","61.11","59.21","52.63M","2.64%"
"04/23/2017","59.43","59.60","60.01","59.14","44.46M","0.71%"
"04/16/2017","59.01","59.80","59.92","58.99","42.54M","-1.16%"
"04/09/2017","59.70","60.33","60.39","59.29","29.23M","-0.83%"
"04/02/2017","60.20","60.48","61.17","60.02","35.98M","-0.64%"
"03/26/2017","60.59","60.00","61.13","59.89","39.27M","0.58%"
"03/19/2017","60.24","61.16","61.60","59.94","51.67M","-1.13%"
"03/12/2017","60.93","62.21","62.26","60.92","55.18M","-2.59%"
"03/05/2017","62.55","63.01","63.68","62.16","41.99M","-1.48%"
"02/26/2017","63.49","62.72","63.70","62.51","42.53M","0.63%"
"02/19/2017","63.09","61.88","63.09","61.88","31.37M","1.19%"
"02/12/2017","62.35","61.26","62.81","61.24","56.50M","1.93%"
"02/05/2017","61.17","60.95","61.93","60.86","39.09M","-0.21%"
"01/29/2017","61.30","58.66","61.34","58.09","59.33M","4.11%"
"01/22/2017","58.88","58.94","59.50","57.73","54.61M","-1.24%"
"01/15/2017","59.62","59.04","60.00","57.28","55.36M","0.30%"
"01/08/2017","59.44","57.50","60.30","57.11","92.60M","3.43%"
"01/01/2017","57.47","56.40","57.96","56.31","41.74M","2.39%"
"12/25/2016","56.13","57.09","57.35","55.84","29.28M","-1.16%"
"12/18/2016","56.79","58.93","59.38","56.41","52.06M","-4.62%"
"12/11/2016","59.54","58.58","60.10","58.40","53.24M","1.99%"
"12/04/2016","58.38","58.66","58.67","55.90","56.80M","0.15%"
"11/27/2016","58.29","58.91","59.56","57.81","46.41M","-1.74%"
"11/20/2016","59.32","59.06","59.74","57.04","30.17M","0.56%"
"11/13/2016","58.99","61.03","61.11","58.86","44.25M","-3.26%"
"11/06/2016","60.98","56.75","62.42","56.72","78.19M","8.72%"
"10/30/2016","56.09","56.34","56.82","55.58","61.97M","-0.04%"
"10/23/2016","56.11","58.55","59.30","55.73","65.80M","-3.86%"
"10/16/2016","58.36","59.17","59.71","57.97","42.36M","-1.50%"
"10/09/2016","59.25","61.23","61.84","58.72","71.17M","-1.00%"
"10/02/2016","59.85","59.33","60.11","58.80","45.49M","0.57%"
"09/25/2016","59.51","59.62","60.53","58.70","50.65M","-0.87%"
"09/18/2016","60.03","59.63","60.52","58.47","43.85M","1.08%"
"09/11/2016","59.39","59.12","60.54","58.28","52.73M","-0.34%"
"09/04/2016","59.59","60.06","60.54","59.42","38.37M","-0.77%"
"08/28/2016","60.05","60.00","60.35","59.49","34.77M","0.20%"
"08/21/2016","59.93","60.31","60.91","59.29","35.47M","-0.81%"
"08/14/2016","60.42","60.41","60.79","59.69","36.01M","0.02%"
"08/07/2016","60.41","59.75","60.77","59.07","62.72M","-0.79%"
"07/31/2016","60.89","56.10","61.03","54.52","103.75M","8.87%"
"07/24/2016","55.93","55.91","56.45","55.24","38.86M","-0.29%"
"07/17/2016","56.09","56.26","56.73","55.83","36.52M","-1.35%"
"07/10/2016","56.86","56.51","57.16","56.33","38.04M","0.48%"
"07/03/2016","56.59","55.09","56.80","55.09","40.55M","2.43%"
"06/26/2016","55.25","52.91","55.30","52.54","53.00M","3.70%"
"06/19/2016","53.28","53.72","55.00","53.18","51.81M","-0.02%"
"06/12/2016","53.29","53.57","54.99","53.04","61.98M","-1.62%"
"06/05/2016","54.17","54.03","55.18","53.94","39.71M","0.30%"
"05/29/2016","54.01","53.86","54.31","53.35","28.89M","0.28%"
"05/22/2016","53.86","52.44","54.20","52.23","34.71M","2.49%"
"05/15/2016","52.55","51.27","52.96","51.10","43.20M","2.28%"
"05/08/2016","51.38","51.08","52.24","51.02","36.40M","0.53%"
"05/01/2016","51.11","52.30","52.87","50.59","46.74M","-2.26%"
"04/24/2016","52.29","53.86","54.01","52.02","44.77M","-3.35%"
"04/17/2016","54.10","53.50","54.73","53.32","41.59M","1.06%"
"04/10/2016","53.53","52.80","53.97","52.39","38.24M","1.40%"
"04/03/2016","52.79","51.40","53.31","51.25","49.25M","3.11%"
"03/27/2016","51.20","50.65","51.29","50.00","36.85M","1.19%"
"03/20/2016","50.60","49.90","51.11","49.67","34.46M","1.57%"
"03/13/2016","49.82","50.68","50.84","48.94","49.58M","-1.79%"
"03/06/2016","50.73","49.43","50.98","49.34","52.69M","2.15%"
"02/28/2016","49.66","48.17","50.00","47.76","55.86M","2.84%"
"02/21/2016","48.29","47.94","48.75","47.32","41.19M","1.05%"
"02/14/2016","47.79","47.10","48.62","46.95","39.32M","2.22%"
"02/07/2016","46.75","46.66","48.07","45.74","59.72M","-0.72%"
"01/31/2016","47.09","48.05","48.61","45.80","83.39M","-2.55%"
"01/24/2016","48.32","48.96","49.20","46.70","66.47M","-1.31%"
"01/17/2016","48.96","49.20","49.50","47.01","49.59M","0.41%"
"01/10/2016","48.76","48.87","49.69","47.77","71.29M","0.10%"
"01/03/2016","48.71","49.59","50.98","48.50","67.59M","-3.30%"
"12/27/2015","50.37","50.34","51.12","50.12","25.30M","-0.04%"
"12/20/2015","50.39","49.73","50.75","48.82","34.94M","2.34%"
"12/13/2015","49.24","49.73","51.73","49.21","68.22M","-0.99%"
"12/06/2015","49.73","51.51","51.87","49.60","48.48M","-2.78%"
"11/29/2015","51.15","51.53","52.43","49.81","63.74M","-0.58%"
"11/22/2015","51.45","51.56","51.68","50.63","28.26M","-0.27%"
"11/15/2015","51.59","49.76","52.31","49.71","40.62M","2.02%"
"11/08/2015","50.57","51.52","52.44","50.44","45.12M","-2.88%"
"11/01/2015","52.07","52.15","53.17","51.50","47.29M","-0.10%"
"10/25/2015","52.12","50.20","53.05","50.03","59.57M","3.37%"
"10/18/2015","50.42","48.94","50.78","47.77","63.87M","2.71%"
"10/11/2015","49.09","47.40","49.32","46.96","65.42M","1.05%"
"10/04/2015","48.58","48.70","49.12","47.03","70.38M","1.61%"
"09/27/2015","47.81","47.01","47.82","45.86","84.33M","1.10%"
"09/20/2015","47.29","50.00","50.00","46.85","65.93M","-4.87%"
"09/13/2015","49.71","49.70","51.97","49.50","81.06M","0.08%"
"09/06/2015","49.67","50.55","50.85","49.31","52.23M","0.98%"
"08/30/2015","49.19","52.56","52.73","48.80","68.44M","-6.84%"
"08/23/2015","52.80","50.60","52.83","43.57","99.51M","-0.71%"
"08/16/2015","53.18","56.07","57.28","53.17","62.22M","-5.76%"
"08/09/2015","56.43","55.55","56.80","54.47","40.36M","2.08%"
"08/02/2015","55.28","56.54","56.71","54.99","36.18M","-1.67%"
"07/26/2015","56.22","54.76","56.57","53.24","59.89M","2.70%"
"07/19/2015","54.74","56.22","56.45","54.66","35.54M","-2.41%"
"07/12/2015","56.09","55.54","56.18","55.00","34.43M","1.50%"
"07/05/2015","55.26","54.58","55.54","54.01","42.93M","0.49%"
"06/28/2015","54.99","55.24","55.62","53.98","39.35M","-1.40%"
"06/21/2015","55.77","56.06","56.45","55.03","47.68M","0.78%"
"06/14/2015","55.34","54.92","56.13","54.24","45.05M","0.29%"
"06/07/2015","55.18","56.15","56.89","55.10","52.17M","-1.90%"
"05/31/2015","56.25","58.02","58.83","56.07","51.17M","-3.12%"
"05/24/2015","58.06","56.53","58.28","56.12","50.13M","2.54%"
"05/17/2015","56.62","57.37","58.09","56.58","38.38M","-1.41%"
"05/10/2015","57.43","57.84","57.87","56.23","45.02M","-0.85%"
"05/03/2015","57.92","57.35","58.52","57.14","51.85M","1.47%"
"04/26/2015","57.08","55.14","57.67","54.24","84.89M","3.93%"
"04/19/2015","54.92","54.83","55.49","54.38","43.34M","1.25%"
"04/12/2015","54.24","54.43","56.21","53.87","55.32M","-0.64%"
"04/05/2015","54.59","54.28","55.35","53.70","63.00M","0.26%"
"03/29/2015","54.45","55.54","55.82","53.61","38.94M","-1.13%"
"03/22/2015","55.07","55.69","56.94","54.74","56.87M","-1.41%"
"03/15/2015","55.86","53.95","56.12","53.60","77.02M","4.24%"
"03/08/2015","53.59","54.20","54.82","53.05","63.16M","-1.13%"
"03/01/2015","54.20","55.58","56.15","54.08","53.85M","-2.90%"
"02/22/2015","55.82","55.68","56.40","55.35","49.31M","0.32%"
"02/15/2015","55.64","56.01","56.27","55.05","42.16M","-0.78%"
"02/08/2015","56.08","55.92","56.58","55.24","45.14M","0.04%"
"02/01/2015","56.06","57.69","58.22","55.63","62.72M","-2.47%"
"01/25/2015","57.48","59.67","60.09","57.24","44.73M","-3.54%"
"01/18/2015","59.59","59.80","60.36","58.67","36.92M","-0.85%"
"01/11/2015","60.10","60.17","60.66","58.62","52.40M","0.75%"
"01/04/2015","59.65","55.50","60.20","54.89","90.64M","9.39%"
